sku,_store,_attribute_set,_type,_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,enable_googlecheckout,gallery,gift_message_available,has_options,image,image_label,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,_media_image,_media_position,_media_is_disabled,_media_attribute_id
1053,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre espiral y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1053..jpg,,,,,,,,,,"Usar configuración","Usar configuración","El Puerto.  Ref.1053",,,"Bloque después de la columna de Información",,24.0000,0,"Cordones de Cuero con cierre espiral y piezas de metal en Zamak bañado en plata.",/ref1053..jpg,,,,,1,2,/ref1053..jpg,,"2011-10-02 12:18:27",elpuerto,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1053..jpg,1,0,80
1054,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre espiral y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1054.jpg,,,,,,,,,,"Usar configuración","Usar configuración","El Puerto XL.  Ref.1054",,,"Bloque después de la columna de Información",,26.0000,0,"Cordones de Cuero con cierre espiral y piezas de metal en Zamak bañado en plata.",/ref1054.jpg,,,,,1,2,/ref1054.jpg,,"2011-10-02 12:18:27",elpuertoxl,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1054.jpg,1,0,80
1057,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero con cierre imán y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1057.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Tavira.  Ref.1057",,,"Bloque después de la columna de Información",,26.0000,0,"Cordón de Cuero con cierre imán y piezas de metal en Zamak bañado en plata.",/ref1057.jpg,,,,,1,2,/ref1057.jpg,,"2011-10-02 12:18:27",tavira,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1057.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1057a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1057a2.jpg,3,0,80
1059,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre visagra y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1059.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Ojo de Buey.  Ref.1059",,,"Bloque después de la columna de Información",,22.0000,0,"Cordones de Cuero con cierre visagra y piezas de metal en Zamak bañado en plata.",/ref1059.jpg,,,,,1,2,/ref1059.jpg,,"2011-10-02 12:18:27",ojodebuey,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1059.jpg,1,0,80
1063,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre de T y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1063.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Emerillon Triple.  Ref.1063",,,"Bloque después de la columna de Información",,22.0000,0,"Cordones de Cuero con cierre de T y piezas de metal en Zamak bañado en plata.",/ref1063.jpg,,,,,1,2,/ref1063.jpg,,"2011-10-02 12:18:27",emerillontriple,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1063.jpg,1,0,80
1065,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre visagra y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1065.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Bolas Locas.  Ref.1065",,,"Bloque después de la columna de Información",,24.0000,0,"Cordones de Cuero con cierre visagra y piezas de metal en Zamak bañado en plata.",/ref1065.jpg,,,,,1,2,/ref1065.jpg,,"2011-10-02 12:18:27",bolaslocas,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1065.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1065a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1065a2.jpg,3,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1065a3.jpg,4,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1065a4.jpg,5,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1065a5.jpg,6,0,80
1067,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Algodón con cierre y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1067.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Almadraba.  Ref.1067",,,"Bloque después de la columna de Información",,22.0000,0,"Cordón de Algodón con cierre y piezas de metal en Zamak bañado en plata.",/ref1067.jpg,,,,,1,2,/ref1067.jpg,,"2011-10-02 12:18:27",almadraba,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1067.jpg,1,0,80
1071,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero y cierre imán plano en Zamak bañado en plata.",1,,,0,/ref1071.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Potro Negro Cebra.  Ref.1071",,,"Bloque después de la columna de Información",,20.0000,0,"Tiras de Cuero y cierre imán plano en Zamak bañado en plata.",/ref1071.jpg,,,,,1,2,/ref1071.jpg,,"2011-10-02 12:18:27",potronegrocebra,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1071.jpg,1,0,80
1074,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero con cierre imán plano en Zamak bañado en plata.",1,,,0,/ref1074.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Potro.  Ref.1074",,,"Bloque después de la columna de Información",,20.0000,0,"Tiras de Cuero con cierre imán plano en Zamak bañado en plata.",/ref1074.jpg,,,,,1,2,/ref1074.jpg,,"2011-10-02 12:18:27",potro,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1074.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1074a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1074a2.jpg,3,0,80
1075,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero y cierre imán plano en Zamak bañado en plata.",1,,,0,/ref1075.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Potro Beig Cuero.  Ref.1075",,,"Bloque después de la columna de Información",,20.0000,0,"Tiras de Cuero y cierre imán plano en Zamak bañado en plata.",/ref1075.jpg,,,,,1,2,/ref1075.jpg,,"2011-10-02 12:18:27",potrobeigcuero,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1075.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1075a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1075a2.jpg,3,0,80
1077,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tira y trenza de Cuero con cierre imán plano en Zamak bañado en plata.",1,,,0,/ref1077.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Brazalete trenza y cuero.  Ref.1077",,,"Bloque después de la columna de Información",,20.0000,0,"Tira y trenza de Cuero con cierre imán plano en Zamak bañado en plata.",/ref1077.jpg,,,,,1,2,/ref1077.jpg,,"2011-10-02 12:18:27",brazaletetrenzaycuero,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1077.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1077a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1077a2.jpg,3,0,80
1080,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre imán plano y pieza de metal en Zamak bañado en plata.",1,,,0,/ref1080.jpg,,,,,,,,,,"Usar configuración","Usar configuración","El Muelle.  Ref.1080",,,"Bloque después de la columna de Información",,20.0000,0,"Cordones de Cuero con cierre imán plano y pieza de metal en Zamak bañado en plata.",/ref1080.jpg,,,,,1,2,/ref1080.jpg,,"2011-10-02 12:18:27",elmuelle,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1080.jpg,1,0,80
1081,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1081.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Duna XL.  Ref.1081",,,"Bloque después de la columna de Información",,30.0000,0,"Cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",/ref1081.jpg,,,,,1,2,/ref1081.jpg,,"2011-10-02 12:18:27",dunaxl,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1081.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1081a1.jpg,2,0,80
1083,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre en T y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1083.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Doble Locura.  Ref.1083",,,"Bloque después de la columna de Información",,26.0000,0,"Cordones de Cuero con cierre en T y piezas de metal en Zamak bañado en plata.",/ref1083.jpg,,,,,1,2,/ref1083.jpg,,"2011-10-02 12:18:27",doblelocura,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1083.jpg,1,0,80
1086,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1086.jpg,,,,,,,,,,"Usar configuración","Usar configuración","El Tablao.  Ref.1086",,,"Bloque después de la columna de Información",,20.0000,0,"Cordones de Cuero con cierre y piezas de metal en Zamak bañado en plata.",/ref1086.jpg,,,,,1,2,/ref1086.jpg,,"2011-10-02 12:18:27",eltablao,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1086.jpg,1,0,80
1087,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Trenzado de Algodón con cierre garfio y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1087.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Marinero.  Ref.1087",,,"Bloque después de la columna de Información",,20.0000,0,"Trenzado de Algodón con cierre garfio y piezas de metal en Zamak bañado en plata.",/ref1087.jpg,,,,,1,2,/ref1087.jpg,,"2011-10-02 12:18:27",marinero,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1087.jpg,1,0,80
1090,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero con cierre botón y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1090.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Tubo Pequeño Nudo.  Ref.1090 ",,,"Bloque después de la columna de Información",,24.0000,0,"Cordón de Cuero con cierre botón y piezas de metal en Zamak bañado en plata.",/ref1090.jpg,,,,,1,2,/ref1090.jpg,,"2011-10-02 12:18:27",tubopequenionudo,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1090.jpg,1,0,80
1091,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero con cierre y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1091.jpg,,,,,,,,,,"Usar configuración","Usar configuración","De lunares.  Ref.1091",,,"Bloque después de la columna de Información",,24.0000,0,"Cordón de Cuero con cierre y piezas de metal en Zamak bañado en plata.",/ref1091.jpg,,,,,1,2,/ref1091.jpg,,"2011-10-02 12:18:27",delunares,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1091.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1091a1.jpg,2,0,80
1093,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base rígida de Cuero con cierre en T y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1093.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Jerez.  Ref.1093",,,"Bloque después de la columna de Información",,26.0000,0,"Base rígida de Cuero con cierre en T y piezas de metal en Zamak bañado en plata.",/ref1093.jpg,,,,,1,2,/ref1093.jpg,,"2011-10-02 12:18:27",jerez,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1093.jpg,1,0,80
1095,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cuero rígido con cierre en T y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1095.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Ovalo Regaliz.  Ref.1095",,,"Bloque después de la columna de Información",,22.0000,0,"Cuero rígido con cierre en T y piezas de metal en Zamak bañado en plata.",/ref1095.jpg,,,,,1,2,/ref1095.jpg,,"2011-10-02 12:18:27",ovaloregaliz,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1095.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1095a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1095a2.jpg,3,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1095a3.jpg,4,0,80
1098,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tira y cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1098.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Nudo Grande.  Ref.1098",,,"Bloque después de la columna de Información",,24.0000,0,"Tira y cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",/ref1098.jpg,,,,,1,2,/ref1098.jpg,,"2011-10-02 12:18:27",nudogrande,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1098.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1098a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1098a2.jpg,3,0,80
1099,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tira y cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1099.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Nudo Pequeño.  Ref.1099",,,"Bloque después de la columna de Información",,22.0000,0,"Tira y cordones de Cuero con cierre imán plano y piezas de metal en Zamak bañado en plata.",/ref1099.jpg,,,,,1,2,/ref1099.jpg,,"2011-10-02 12:18:27",nudopequenio,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1099.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1099a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1099a2.jpg,3,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1099a3.jpg,4,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1099a4.jpg,5,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1099a5.jpg,6,0,80
1100,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero adaptable con piezas de metal en Zamak bañado en plata.",1,,,0,/ref1100.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Brazalete brazo.  Ref.1100",,,"Bloque después de la columna de Información",,22.0000,0,"Cordón de Cuero adaptable con piezas de metal en Zamak bañado en plata.",/ref1100.jpg,,,,,1,2,/ref1100.jpg,,"2011-10-02 12:18:27",brazaletebrazo,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1100.jpg,1,0,80
1102,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre en T y colgantes de metal en Zamak bañado en plata.",1,,,0,/ref1102.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Niña.  Ref.1102",,,"Bloque después de la columna de Información",,19.0000,0,"Cordones de Cuero con cierre en T y colgantes de metal en Zamak bañado en plata.",/ref1102.jpg,,,,,1,2,/ref1102.jpg,,"2011-10-02 12:18:27",ninia,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1102.jpg,1,0,80
1104,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero y Algodón con cierre y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1104.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Nudo Llano.  Ref.1104",,,"Bloque después de la columna de Información",,22.0000,0,"Cordones de Cuero y Algodón con cierre y piezas de metal en Zamak bañado en plata.",/ref1104.jpg,,,,,1,2,/ref1104.jpg,,"2011-10-02 12:18:27",nudollano,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1104.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1104a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1104a2.jpg,3,0,80
1105,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre bola de imán y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1105.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Lances.  Ref.1105",,,"Bloque después de la columna de Información",,28.0000,0,"Cordones de Cuero con cierre bola de imán y piezas de metal en Zamak bañado en plata.",/ref1105.jpg,,,,,1,2,/ref1105.jpg,,"2011-10-02 12:18:27",lances,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1105.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1105a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1105a2.jpg,3,0,80
1107,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Tiras de Cuero con piezas de metal en Zamak bañado en plata.",1,,,0,/ref1107.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Ensenada.  Ref.1107",,,"Bloque después de la columna de Información",,20.0000,0,"Tiras de Cuero con piezas de metal en Zamak bañado en plata.",/ref1107.jpg,,,,,1,2,/ref1107.jpg,,"2011-10-02 12:18:27",ensenada,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1107.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1107a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1107a2.jpg,3,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1107a3.jpg,4,0,80
1110,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Algodón con cierre de T y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1110.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Kitty.  Ref.1110",,,"Bloque después de la columna de Información",,20.0000,0,"Cordón de Algodón con cierre de T y piezas de metal en Zamak bañado en plata.",/ref1110.jpg,,,,,1,2,/ref1110.jpg,,"2011-10-02 12:18:27",kitty,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1110.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1110a1.jpg,2,0,80
1112,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base de Cuero con cierre de garfio y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1112.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Tripoli.  Ref.1112",,,"Bloque después de la columna de Información",,24.0000,0,"Base de Cuero con cierre de garfio y piezas de metal en Zamak bañado en plata.",/ref1112.jpg,,,,,1,2,/ref1112.jpg,,"2011-10-02 12:18:27",tripoli,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1112.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1112a1.jpg,2,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1112a2.jpg,3,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1112a3.jpg,4,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1112a4.jpg,5,0,80
1114,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base rígida y tiras de Cuero con cierre garfio y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1114.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Fenicio.  Ref.1114",,,"Bloque después de la columna de Información",,24.0000,0,"Base rígida y tiras de Cuero con cierre garfio y piezas de metal en Zamak bañado en plata.",/ref1114.jpg,,,,,1,2,/ref1114.jpg,,"2011-10-02 12:18:27",feniciomujer,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1114.jpg,1,0,80
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/ref1114a1.jpg,2,0,80
1116,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordones de Cuero con cierre imán de bola y piezas de metal en Zamak bañado en plata.",1,,,0,/ref1116.jpg,,,,,,,,,,"Usar configuración","Usar configuración","Navio  Ref.1116",,,"Bloque después de la columna de Información",,22.0000,0,"Cordones de Cuero con cierre imán de bola y piezas de metal en Zamak bañado en plata.",/ref1116.jpg,,,,,1,2,/ref1116.jpg,,"2011-10-02 12:18:27",navio,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,/ref1116.jpg,1,0,80
